gender,age,married,number_of_dependents,zip_code,population,tenure_in_months,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,paperless_billing,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,cltv,internet_type_DSL,internet_type_Fiber Optic,internet_type_No Internet,contract_One Year,contract_Two Year,payment_method_Credit Card,payment_method_Mailed Check,churn_label
0,56,0,0,90043,44764,47,1,45.67,1,1,3,1,1,0,1,0,1,1,1,0,74.05,3496.3,0.0,0,2146.49,5642.790000000001,4,2831,True,False,False,False,True,True,False,0
1,63,1,0,93012,24945,20,1,49.69,0,1,10,0,0,0,0,1,1,1,1,1,90.2,1776.55,0.0,0,993.8,2770.35,1,2058,False,True,False,False,False,False,False,1
1,28,1,3,92025,49281,70,1,1.22,1,0,0,0,0,0,0,0,0,0,0,0,25.15,1790.15,0.0,0,85.39999999999999,1875.55,3,5114,False,False,True,False,True,True,False,0
1,66,0,0,95820,37031,9,1,39.77,1,1,25,0,0,0,0,0,0,0,1,1,74.05,678.45,0.0,0,357.93,1036.38,5,2003,False,True,False,False,True,False,False,0
0,34,1,0,95242,22073,72,1,44.2,1,1,2,1,1,1,0,1,1,1,1,1,109.55,8165.1,0.0,0,3182.4,11347.5,3,6452,False,True,False,False,True,False,False,0
1,59,0,0,95463,148,1,1,7.99,1,1,30,0,0,0,0,1,1,1,1,1,93.3,93.3,0.0,0,7.99,101.29,3,2578,False,True,False,False,False,False,False,1
0,45,0,2,95944,76,50,1,36.11,0,1,20,0,0,0,0,0,0,0,1,0,70.35,3533.6,0.0,0,1805.5,5339.1,3,5521,False,True,False,False,True,True,False,0
0,31,1,0,91746,30802,48,0,0.0,0,1,22,0,1,1,0,0,0,0,1,0,34.7,1604.5,0.0,0,0.0,1604.5,2,5995,True,False,False,True,False,False,True,1
0,50,1,0,95536,2965,39,1,35.32,1,1,30,0,1,1,1,0,0,0,1,1,89.55,3474.45,0.0,0,1377.48,4851.93,2,3849,False,True,False,True,False,False,False,1
0,75,0,0,91906,3133,2,1,9.55,0,1,28,0,0,0,0,0,0,0,1,1,70.2,115.95,0.0,0,19.1,135.05,1,2767,False,True,False,False,False,False,False,1
0,58,1,0,90293,11264,54,1,32.72,0,0,0,0,0,0,0,0,0,0,0,0,20.05,1102.4,0.0,0,1766.88,2869.2799999999997,5,4212,False,False,True,False,True,True,False,0
1,49,1,2,93109,10986,25,1,19.09,0,0,0,0,0,0,0,0,0,0,0,1,19.15,477.6,0.0,0,477.25,954.85,4,3829,False,False,True,False,False,True,False,0
0,58,0,0,92866,15396,15,1,9.74,0,0,0,0,0,0,0,0,0,0,0,0,20.1,302.45,0.0,0,146.1,448.5499999999999,5,4359,False,False,True,True,False,True,False,0
0,25,0,2,93208,191,18,1,17.51,1,1,30,1,0,0,0,0,0,0,1,0,57.65,992.7,0.0,0,315.18,1307.88,3,3425,True,False,False,False,False,True,False,0
1,23,1,0,90815,38902,46,1,46.71,0,1,41,1,1,1,1,0,0,0,1,0,65.65,3047.15,0.0,0,2148.66,5195.8099999999995,4,2680,False,False,False,False,True,True,False,0
1,26,0,0,93001,32899,39,1,48.02,0,0,0,0,0,0,0,0,0,0,0,0,19.9,791.15,20.17,0,1872.78,2643.76,4,4041,False,False,True,True,False,True,False,0
0,42,0,0,93673,646,25,1,13.93,0,0,0,0,0,0,0,0,0,0,0,0,19.8,475.2,0.0,0,348.25,823.45,3,3875,False,False,True,False,True,True,False,0
1,56,1,0,92107,27959,70,1,27.97,1,1,2,1,1,1,1,1,0,0,1,1,79.25,5731.85,0.0,0,1957.9,7689.75,3,5085,False,False,False,False,True,False,False,0
0,53,1,3,92368,909,55,1,38.51,0,0,0,0,0,0,0,0,0,0,0,0,21.0,1210.3,0.0,0,2118.0499999999997,3328.3499999999995,3,5046,False,False,True,False,True,True,False,0
0,59,1,0,93924,6691,66,1,37.38,1,1,8,1,1,0,1,0,0,0,1,0,89.0,5898.6,0.0,0,2467.0800000000004,8365.68,3,4488,False,True,False,True,False,False,False,0
0,79,0,0,94571,5246,5,1,43.99,0,1,27,1,1,0,1,0,0,0,0,0,59.9,287.85,0.0,20,219.95,527.8000000000001,4,3662,True,False,False,False,True,True,False,0
1,19,0,0,92253,23971,1,1,24.66,1,1,26,0,0,0,0,0,0,0,1,0,50.75,50.75,0.0,0,24.66,75.41,4,3631,True,False,False,False,False,True,False,0
0,33,0,0,90230,31963,13,0,0.0,0,1,28,0,1,0,0,0,0,0,1,0,29.15,357.15,0.0,0,0.0,357.15,4,2876,True,False,False,False,False,False,False,0
1,47,0,0,95364,235,17,1,47.45,1,1,5,1,0,0,0,0,1,1,1,0,65.75,1111.2,0.0,0,806.6500000000001,1917.85,4,3921,True,False,False,False,False,False,False,0
0,62,1,0,92262,24924,29,1,5.39,1,1,17,0,0,0,0,0,0,0,1,1,74.95,2149.05,0.0,0,156.31,2305.36,5,3483,False,True,False,False,False,False,False,0
1,33,0,0,91203,14493,1,1,46.23,0,1,25,1,0,0,0,0,0,0,1,0,47.95,47.95,0.0,0,46.23,94.18,4,5092,True,False,False,False,False,False,False,0
1,23,1,3,92620,26419,69,1,33.09,1,0,0,0,0,0,0,0,0,0,0,0,24.45,1718.2,0.0,0,2283.21,4001.41,5,5295,False,False,True,False,True,False,False,0
0,76,0,0,95959,17269,1,0,0.0,0,1,26,0,0,0,0,0,0,0,0,1,25.8,25.8,0.0,20,0.0,45.8,1,3884,True,False,False,False,False,False,True,1
0,59,0,0,90402,11509,12,1,37.63,0,1,26,0,1,0,1,0,0,0,0,1,54.3,654.5,0.0,130,451.56000000000006,1236.06,3,3854,True,False,False,False,False,False,False,0
1,67,1,0,95443,175,8,0,0.0,0,1,27,0,1,1,0,0,1,0,1,1,43.35,371.4,0.0,0,0.0,371.4,3,2560,False,False,False,False,True,True,False,0
0,56,1,0,93041,25634,18,1,29.6,0,1,7,0,0,1,0,1,1,1,1,1,95.95,1745.5,6.72,0,532.8000000000001,2271.58,3,5009,False,True,False,False,False,True,False,0
1,52,0,0,93306,53481,35,1,41.21,1,1,6,0,0,0,0,1,0,0,1,0,83.15,2848.45,18.84,0,1442.35,4271.96,4,2332,False,True,False,False,False,False,False,0
0,39,1,0,95981,101,5,1,14.9,1,1,4,0,0,1,1,1,0,0,0,0,67.95,350.3,0.0,20,74.5,444.8,3,3889,True,False,False,False,False,False,False,1
0,59,0,0,93720,45087,13,0,0.0,0,1,7,1,0,0,0,0,0,0,1,1,30.85,394.1,0.0,0,0.0,394.1,3,2444,False,False,False,False,False,False,False,0
1,47,0,0,90713,27563,6,0,0.0,0,1,14,0,1,0,0,0,0,0,1,1,30.5,208.7,0.0,0,0.0,208.7,1,4667,True,False,False,False,False,True,False,1
0,36,1,3,91917,727,25,1,2.82,0,0,0,0,0,0,0,0,0,0,0,1,18.7,383.65,0.0,0,70.5,454.15,4,2289,False,False,True,False,True,True,False,0
0,67,1,0,94621,30751,45,1,40.85,0,1,24,0,0,1,0,0,1,0,1,1,86.1,3861.45,12.19,0,1838.25,5687.51,4,2701,False,True,False,True,False,False,False,0
0,33,1,1,93261,2956,1,1,7.49,0,0,0,0,0,0,0,0,0,0,0,1,19.9,19.9,0.0,0,7.49,27.39,3,4633,False,False,True,False,False,False,False,1
0,59,1,0,92116,33083,69,1,24.17,0,1,5,1,1,0,1,1,1,1,1,1,106.4,7251.9,3.59,0,1667.73,8916.039999999999,4,4328,False,True,False,True,False,True,False,0
0,44,1,0,91941,44652,68,0,0.0,0,1,15,0,1,1,1,1,1,1,1,0,60.3,4109.0,0.0,0,0.0,4109.0,4,4864,True,False,False,False,True,True,False,0
0,22,0,0,91754,33280,21,1,6.12,0,1,51,0,1,0,1,1,1,1,1,1,99.15,1956.4,0.0,0,128.52,2084.92,3,5324,False,True,False,False,False,False,False,0
0,50,0,0,95324,7177,1,0,0.0,0,1,18,0,0,0,0,0,0,0,1,0,25.85,25.85,0.0,0,0.0,25.85,3,4467,True,False,False,True,False,True,False,0
0,45,1,3,95675,364,64,1,17.93,1,0,0,0,0,0,0,0,0,0,0,1,24.05,1559.15,0.0,0,1147.52,2706.67,3,4582,False,False,True,False,True,False,True,0
0,73,1,0,93422,29539,39,1,20.15,1,1,21,0,0,0,1,1,1,1,1,1,101.25,3949.15,0.0,0,785.8499999999999,4735.0,4,3172,False,True,False,False,False,False,False,0
1,62,0,0,95368,12466,19,1,26.54,0,0,0,0,0,0,0,0,0,0,0,1,19.7,386.5,0.0,0,504.26,890.76,4,4431,False,False,True,True,False,True,False,0
1,73,1,0,94605,42854,33,1,44.54,0,1,18,1,1,0,1,0,1,0,1,1,93.55,3055.5,0.0,0,1469.82,4525.32,4,4414,False,True,False,True,False,False,False,0
1,42,1,0,92054,98239,27,1,11.83,1,1,14,1,0,0,1,1,1,1,1,0,80.85,2204.35,0.0,0,319.41,2523.76,3,4732,True,False,False,True,False,True,False,0
1,69,0,0,90067,2527,30,1,19.92,1,1,30,0,0,1,1,1,0,0,1,1,69.1,2093.9,21.08,0,597.6,2670.42,3,3415,True,False,False,False,True,True,False,0
1,71,0,0,91913,12884,1,1,11.51,0,1,21,0,0,0,0,0,0,0,1,0,46.3,46.3,0.0,0,11.51,57.809999999999995,4,2546,True,False,False,False,True,False,False,0
1,49,0,0,94704,21205,15,1,5.54,0,0,0,0,0,0,0,0,0,0,0,0,19.8,304.6,0.0,0,83.1,387.7000000000001,4,5753,False,False,True,True,False,True,False,0
1,67,1,0,95982,3193,3,0,0.0,0,1,20,0,0,0,0,1,0,0,1,1,36.45,93.7,0.0,0,0.0,93.7,1,3766,True,False,False,False,False,True,False,1
0,60,0,0,90501,40705,11,1,10.95,1,1,29,0,0,1,0,1,0,0,1,1,89.2,990.3,0.0,0,120.45,1110.75,4,3734,False,True,False,False,False,False,False,0
0,32,0,0,95490,13472,56,1,30.86,0,1,22,1,0,1,1,0,0,0,1,1,60.25,3282.75,0.0,0,1728.16,5010.91,4,4835,True,False,False,True,False,True,False,0
1,45,1,0,92230,2355,72,1,17.87,1,1,3,1,1,1,1,1,1,1,1,1,116.95,8594.4,0.0,0,1286.64,9881.04,3,5949,False,True,False,False,True,True,False,0
1,46,0,0,91010,27414,38,1,46.21,0,1,14,0,0,1,1,0,1,1,1,1,62.3,2354.8,0.0,0,1755.98,4110.780000000001,3,3818,False,False,False,True,False,True,False,1
1,53,1,0,92676,1859,56,1,14.43,1,1,25,0,1,0,1,1,1,1,1,1,107.25,6033.3,0.0,0,808.0799999999999,6841.38,3,5800,False,True,False,True,False,False,False,0
1,25,0,0,94568,29636,1,1,36.07,0,1,41,0,0,1,0,1,0,1,1,1,84.85,84.85,0.0,0,36.07,120.92,1,3086,False,True,False,False,False,False,False,1
0,67,0,0,95542,2423,2,1,12.52,0,1,25,0,0,0,0,0,0,0,1,1,70.65,142.35,0.0,0,25.04,167.39,1,2189,False,True,False,False,False,False,False,1
0,37,0,0,91911,71126,30,1,22.64,1,1,18,0,1,1,0,1,0,0,1,1,68.95,2038.7,0.0,0,679.2,2717.9,5,4403,True,False,False,True,False,True,False,0
0,47,1,7,93622,9491,20,1,36.85,1,0,0,0,0,0,0,0,0,0,0,1,25.55,507.4,0.0,0,737.0,1244.4,4,3235,False,False,True,False,False,False,False,0
1,48,1,3,92069,52664,32,0,0.0,0,1,53,0,0,1,1,0,0,0,1,1,36.25,1151.05,0.0,0,0.0,1151.05,5,2609,True,False,False,True,False,False,True,0
0,62,1,0,92109,46086,6,1,31.7,0,0,0,0,0,0,0,0,0,0,0,0,19.5,146.3,0.0,0,190.2,336.5,3,5579,False,False,True,False,False,False,False,1
0,69,1,0,94592,159,53,1,30.09,1,1,12,0,0,0,0,1,1,0,1,1,95.85,5016.25,18.85,0,1594.77,6592.17,3,5325,False,True,False,True,False,True,False,0
1,48,0,0,92647,58764,17,0,0.0,0,1,11,0,0,0,0,0,0,0,1,0,25.1,382.8,0.0,0,0.0,382.8,4,4580,True,False,False,False,False,True,False,0
0,23,0,0,90042,64672,16,1,47.25,0,0,0,0,0,0,0,0,0,0,0,0,20.1,318.6,0.0,0,756.0,1074.6,3,4545,False,False,True,True,False,False,False,0
0,52,0,0,92555,12743,53,1,29.39,1,1,12,1,1,1,0,1,0,0,1,0,98.6,5311.85,0.0,0,1557.67,6869.52,3,4635,False,True,False,True,False,True,False,0
1,34,0,0,93033,77791,51,1,29.33,0,0,0,0,0,0,0,0,0,0,0,0,19.1,1007.8,0.0,0,1495.83,2503.63,4,4120,False,False,True,True,False,False,False,0
1,39,1,1,95864,23362,67,1,36.21,1,1,24,1,1,1,1,0,0,0,1,1,69.35,4653.25,9.99,0,2426.07,7069.33,3,5589,True,False,False,True,False,True,False,0
0,38,1,3,96084,459,6,1,30.01,0,0,0,0,0,0,0,0,0,0,0,0,19.0,105.5,0.0,0,180.06,285.56,5,5518,False,False,True,True,False,True,False,0
1,29,0,1,95653,844,1,1,6.35,0,1,76,0,1,0,0,0,0,0,1,1,49.9,49.9,0.0,0,6.35,56.25,5,3239,True,False,False,False,False,False,False,0
0,28,0,0,95826,38818,1,1,5.02,0,0,0,0,0,0,0,0,0,0,0,0,19.1,19.1,0.0,0,5.02,24.12,5,3313,False,False,True,False,False,False,True,0
0,73,0,0,92210,3873,1,1,32.61,0,1,27,0,0,0,0,0,0,0,0,1,70.6,70.6,0.0,30,32.61,133.20999999999998,4,2576,False,True,False,False,True,True,False,0
1,57,1,3,96038,616,55,1,40.94,0,0,0,0,0,0,0,0,0,0,0,0,20.5,1177.95,5.83,0,2251.7,3423.8199999999997,5,5011,False,False,True,False,True,True,False,0
1,55,1,0,95228,2633,18,1,31.79,0,1,19,0,0,1,1,0,0,0,1,0,78.2,1468.75,0.0,0,572.22,2040.97,5,2831,False,True,False,False,False,False,False,0
0,45,1,0,96069,829,23,1,38.81,0,1,28,0,1,1,1,0,0,0,1,0,83.8,1900.25,0.0,0,892.6300000000001,2792.88,1,5737,False,True,False,False,False,False,False,1
0,31,0,0,92130,28201,4,1,30.95,1,1,26,0,1,0,0,0,0,0,1,0,77.95,305.55,0.0,0,123.8,429.35,2,5365,False,True,False,False,False,False,False,1
0,47,0,0,90033,49431,12,1,21.93,1,1,16,0,0,0,1,0,0,0,1,1,79.55,958.25,0.0,0,263.15999999999997,1221.41,3,3445,False,True,False,False,False,True,False,0
1,38,1,0,90503,41979,72,1,49.5,0,0,0,0,0,0,0,0,0,0,0,0,19.4,1363.25,0.0,0,3564.0,4927.25,5,5234,False,False,True,False,True,True,False,0
0,23,0,0,92703,70011,11,0,0.0,0,1,59,0,1,1,1,0,0,0,1,1,40.4,422.6,0.0,0,0.0,422.6,5,2133,True,False,False,True,False,True,False,0
0,22,0,0,93635,29124,22,1,1.74,0,1,85,0,1,1,0,1,0,0,1,0,65.25,1441.8,0.0,0,38.28,1480.08,5,5146,True,False,False,True,False,False,False,0
1,20,0,0,95073,9823,1,1,27.88,0,0,0,0,0,0,0,0,0,0,0,0,19.65,19.65,0.0,0,27.88,47.53,3,3625,False,False,True,False,False,False,False,0
0,62,0,0,93647,9780,2,1,24.05,0,1,27,0,0,1,0,0,1,1,1,1,86.2,178.7,0.0,0,48.1,226.8,3,2969,False,True,False,False,False,False,True,1
1,51,1,0,95981,101,2,1,46.92,0,1,7,0,0,1,1,0,1,1,1,0,90.0,190.05,0.0,0,93.84,283.89,2,3902,False,True,False,False,False,True,False,1
0,78,1,0,96048,734,68,1,40.55,0,1,20,0,1,1,1,0,0,0,1,1,60.65,3975.9,0.0,0,2757.3999999999996,6733.299999999999,5,6418,True,False,False,True,False,False,False,0
0,47,1,2,95220,6317,62,1,15.05,1,1,23,0,1,0,1,1,1,1,1,1,106.05,6703.5,0.0,0,933.1,7636.6,4,6361,False,True,False,True,False,True,False,0
1,53,1,1,93927,14204,64,1,30.82,1,1,11,1,0,1,0,0,1,1,1,0,93.4,5822.3,0.0,0,1972.48,7794.780000000001,3,6249,False,True,False,False,True,False,False,0
1,44,1,0,90670,16271,24,1,34.62,1,1,23,0,0,1,0,1,1,1,1,1,101.05,2391.8,0.0,0,830.8799999999999,3222.6800000000003,1,4766,False,True,False,False,False,False,False,1
0,54,0,0,92122,34902,2,1,5.32,1,1,20,0,0,1,0,0,0,0,1,0,80.6,155.8,0.0,0,10.64,166.44,1,2683,False,True,False,False,False,True,False,1
0,22,1,1,91205,41390,52,1,2.44,0,0,0,0,0,0,0,0,0,0,0,0,20.1,1078.75,17.05,0,126.88,1188.58,4,4529,False,False,True,False,True,False,False,0
0,38,1,3,94595,18024,14,1,44.55,0,0,0,0,0,0,0,0,0,0,0,0,18.8,255.55,0.0,0,623.6999999999999,879.25,5,5751,False,False,True,False,True,False,True,0
0,33,0,0,92028,42239,7,1,48.82,1,1,19,0,0,0,1,1,1,1,1,1,74.65,521.1,28.35,0,341.74,834.49,3,4612,False,False,False,False,False,False,False,1
0,72,0,0,91607,27453,66,1,3.57,1,1,28,0,1,1,0,1,1,0,1,0,108.1,7238.6,0.0,0,235.62,7474.22,3,4722,False,True,False,True,False,False,False,0
1,76,1,0,95695,38547,65,1,8.59,1,1,7,0,1,1,0,1,1,0,1,1,104.35,6578.55,0.0,0,558.35,7136.900000000001,5,4073,False,True,False,False,False,False,False,0
0,39,0,0,92384,87,2,1,41.64,0,1,25,0,0,1,1,1,1,1,1,0,76.4,160.8,0.0,0,83.28,244.08,2,3005,True,False,False,False,False,False,False,1
1,42,1,2,93308,44915,67,1,10.9,0,1,26,1,1,0,0,0,0,0,0,1,54.2,3838.2,0.0,10,730.3000000000001,4578.5,4,6005,False,False,False,False,True,False,False,0
0,60,1,0,90003,58198,59,1,16.39,1,1,14,1,1,0,0,1,0,0,1,1,94.75,5597.65,0.0,0,967.01,6564.66,3,5238,False,True,False,False,False,False,False,0
1,40,1,0,90222,29825,72,1,4.15,1,0,0,0,0,0,0,0,0,0,0,0,25.4,1797.1,0.0,0,298.8,2095.9,5,6011,False,False,True,False,True,True,False,0
0,37,0,0,95064,4563,39,0,0.0,0,1,19,1,1,0,1,0,0,0,1,1,40.3,1630.4,0.0,0,0.0,1630.4,3,3424,True,False,False,True,False,False,False,0
0,25,1,3,91024,10558,25,1,4.57,0,0,0,0,0,0,0,0,0,0,0,0,20.1,486.05,0.0,0,114.25,600.3,3,5306,False,False,True,False,True,True,False,0
0,35,0,0,90505,34873,52,1,33.84,0,1,5,1,0,1,1,0,0,0,1,0,57.95,3042.25,0.0,0,1759.6800000000003,4801.93,3,6078,True,False,False,True,False,True,False,0
0,61,0,0,92126,74232,12,1,34.81,0,1,16,0,0,1,0,1,1,1,1,0,95.5,1115.15,0.0,0,417.72,1532.87,2,3538,False,True,False,True,False,False,True,1
1,54,0,0,96006,615,7,1,21.12,0,1,7,0,0,0,0,0,0,0,1,0,69.15,488.65,0.0,0,147.84,636.49,3,4320,False,True,False,False,False,False,False,0
1,24,0,0,95305,167,60,1,30.92,0,1,26,1,1,1,0,0,0,0,1,0,61.4,3638.25,0.0,0,1855.2,5493.45,3,6209,True,False,False,False,True,False,False,0
1,28,1,0,92119,21866,52,1,10.4,0,1,85,1,1,0,0,1,1,1,1,1,75.4,3865.45,0.0,0,540.8000000000001,4406.25,5,5211,True,False,False,True,False,True,False,0
1,67,0,0,91790,44099,9,1,10.66,1,1,15,0,1,0,0,1,1,0,1,1,99.45,919.4,0.0,0,95.94,1015.34,1,2313,False,True,False,False,False,True,False,1
1,61,0,0,91748,46342,1,1,43.03,0,1,3,0,1,0,0,0,0,0,1,1,50.75,50.75,0.0,0,43.03,93.78,2,5355,True,False,False,False,False,False,False,1
0,64,1,3,92009,43161,69,1,11.47,0,0,0,0,0,0,0,0,0,0,0,0,20.15,1337.5,0.0,0,791.4300000000001,2128.9300000000003,4,4554,False,False,True,False,True,False,False,0
0,74,1,0,95648,15286,67,1,11.91,1,1,10,1,1,0,0,1,1,1,1,1,105.6,7112.15,0.0,0,797.97,7910.12,3,5768,False,True,False,True,False,False,False,0
1,75,1,0,92019,40995,37,1,23.54,0,1,7,0,0,0,0,0,0,0,1,1,72.25,2575.45,0.0,0,870.98,3446.43,3,4121,False,True,False,False,True,False,False,0
0,44,0,0,95348,23100,1,1,44.94,0,1,16,0,0,0,0,0,1,1,1,1,81.95,81.95,0.0,0,44.94,126.89,1,5622,False,True,False,False,False,False,False,1
0,35,1,3,90221,51387,11,1,29.01,0,0,0,0,0,0,0,0,0,0,0,1,19.25,180.3,0.0,0,319.11,499.41,1,5638,False,False,True,False,False,True,False,1
1,25,1,1,91723,17554,4,1,24.57,0,0,0,0,0,0,0,0,0,0,0,0,19.9,76.65,0.0,0,98.28,174.93,4,2347,False,False,True,False,True,False,True,0
1,28,1,3,90723,55306,71,1,10.11,1,1,59,1,1,1,1,1,1,1,1,0,86.85,6263.8,0.0,0,717.81,6981.610000000001,4,6452,True,False,False,False,True,False,False,0
1,61,1,1,95441,2349,69,1,12.02,0,1,30,0,0,0,1,1,1,1,1,1,95.2,6671.7,0.0,0,829.38,7501.08,4,6166,False,True,False,False,True,True,False,0
1,51,1,3,92567,7344,24,1,45.68,1,1,26,1,0,0,1,1,1,1,1,0,81.0,1923.85,0.0,0,1096.32,3020.17,3,3019,False,False,False,False,False,False,False,0
1,63,0,0,93926,9023,26,1,45.7,0,0,0,0,0,0,0,0,0,0,0,0,19.8,457.3,0.0,0,1188.2,1645.5,3,5823,False,False,True,True,False,True,False,0
1,35,0,0,90713,27563,10,1,3.01,1,0,0,0,0,0,0,0,0,0,0,1,24.0,226.55,0.0,0,30.1,256.65000000000003,5,5299,False,False,True,False,False,False,False,0
1,21,1,2,92078,6760,71,1,9.2,1,0,0,0,0,0,0,0,0,0,0,0,25.35,1847.55,0.0,0,653.1999999999999,2500.75,5,5747,False,False,True,False,True,True,False,0
1,23,0,0,93549,318,1,1,35.28,0,1,51,0,0,0,0,0,0,1,1,1,71.35,71.35,0.0,0,35.28,106.63,3,5730,False,True,False,False,False,True,False,1
1,25,0,3,92024,47126,23,1,1.58,0,1,47,0,1,0,1,0,0,1,1,1,55.3,1284.2,0.0,0,36.34,1320.54,4,4028,True,False,False,False,False,False,False,0
0,46,0,0,92102,47140,69,1,25.73,0,1,22,1,0,1,1,1,1,1,1,1,82.45,5555.3,15.38,0,1775.37,7315.29,3,4631,True,False,False,False,True,True,False,0
0,20,1,2,92283,3663,10,1,6.5,1,1,76,0,0,0,0,0,1,1,1,0,85.95,858.6,0.0,0,65.0,923.6,3,4922,False,True,False,False,False,False,False,0
1,55,1,0,93280,22760,31,1,29.06,1,1,22,1,1,0,1,0,1,1,1,1,75.25,2344.5,1.99,0,900.86,3243.3700000000003,3,4258,True,False,False,True,False,False,False,0
1,39,0,0,92254,8768,72,1,11.41,1,1,17,1,1,1,1,1,1,1,1,0,86.65,6224.8,0.0,0,821.52,7046.32,3,4621,True,False,False,False,True,False,False,0
1,57,1,0,95957,776,14,1,44.95,0,1,19,0,0,0,0,0,0,0,1,0,44.6,641.25,0.0,0,629.3000000000001,1270.5500000000002,3,4612,True,False,False,True,False,False,False,0
1,63,1,2,95336,36738,42,1,34.33,0,0,0,0,0,0,0,0,0,0,0,0,19.35,867.3,0.0,0,1441.86,2309.16,4,3433,False,False,True,False,True,False,True,0
1,56,0,0,95448,17979,65,1,4.9,1,0,0,0,0,0,0,0,0,0,0,0,25.75,1654.75,41.74,0,318.5,1931.51,5,5707,False,False,True,False,True,True,False,0
1,37,1,0,94514,10153,29,1,28.37,1,1,12,1,1,0,0,0,0,0,1,1,84.45,2467.1,0.0,0,822.73,3289.83,1,2651,False,True,False,False,False,False,False,1
0,63,1,3,90272,22548,71,1,45.81,1,1,52,1,1,1,1,0,0,0,1,0,71.1,5224.95,0.0,0,3252.51,8477.46,4,6090,True,False,False,False,True,True,False,0
1,51,1,0,92539,3745,24,1,3.0,1,1,15,0,1,1,0,1,1,1,1,1,104.65,2542.45,0.0,0,72.0,2614.45,3,4734,False,True,False,False,False,False,False,1
0,58,0,0,94002,25566,60,0,0.0,0,1,5,0,1,0,0,1,1,1,1,1,50.8,3027.4,0.0,0,0.0,3027.4,2,4941,False,False,False,False,False,False,False,1
0,23,1,0,93505,8316,61,1,13.35,1,0,0,0,0,0,0,0,0,0,0,1,24.1,1551.6,0.0,0,814.35,2365.95,4,5970,False,False,True,False,True,True,False,0
1,19,1,0,95310,2144,66,1,23.27,1,1,58,1,1,1,1,1,1,1,1,0,91.7,6075.9,0.0,0,1535.82,7611.719999999999,3,5453,True,False,False,False,True,False,False,0
1,32,1,3,92701,58157,9,1,44.37,0,1,57,0,0,1,1,1,1,1,1,0,103.1,970.45,18.62,0,399.33,1351.16,4,4171,False,True,False,False,False,False,False,0
1,37,0,0,95125,46185,6,1,23.01,0,1,13,0,0,0,1,0,0,0,0,0,50.05,288.35,0.0,40,138.06,466.41,5,3929,True,False,False,False,False,True,False,0
0,30,0,0,90021,3012,21,1,6.49,0,1,73,0,1,1,0,0,1,1,0,1,90.05,1862.9,0.0,30,136.29,2029.19,3,5982,False,True,False,False,False,False,False,0
0,64,0,0,91792,31622,22,1,19.72,1,1,5,0,0,0,0,0,0,0,1,1,76.0,1783.6,0.0,0,433.84,2217.44,4,2031,False,True,False,True,False,True,False,0
0,46,0,0,90710,24660,12,1,25.54,0,1,27,0,0,1,0,1,1,1,1,1,96.0,1062.1,0.0,0,306.48,1368.58,1,5239,False,True,False,False,False,False,False,1
1,47,1,1,91016,41067,8,1,10.36,0,1,20,1,0,0,0,0,0,0,1,1,51.3,411.6,15.02,0,82.88,479.46,4,2545,True,False,False,False,False,True,False,0
1,43,1,0,95112,52334,66,1,37.71,1,1,15,1,1,1,0,0,0,0,1,1,66.1,4428.45,0.0,0,2488.86,6917.3099999999995,3,5933,True,False,False,False,True,True,False,0
1,29,1,0,90270,28094,56,1,48.87,0,0,0,0,0,0,0,0,0,0,0,0,19.95,1126.75,0.0,0,2736.72,3863.47,5,4838,False,False,True,True,False,True,False,0
1,47,0,0,96128,408,26,1,3.26,0,1,6,0,0,0,1,1,0,0,1,0,59.45,1507.0,0.0,0,84.75999999999999,1591.76,4,2074,True,False,False,True,False,True,False,0
1,61,1,6,94521,39888,7,0,0.0,0,1,30,1,0,0,1,0,0,0,1,1,34.5,279.25,0.0,0,0.0,279.25,1,3520,False,False,False,False,False,False,False,1
0,73,0,0,94619,24518,5,1,14.22,0,1,4,0,1,0,0,1,0,0,1,1,84.7,392.5,41.2,0,71.10000000000001,422.4,4,2660,False,True,False,True,False,False,False,0
1,46,0,0,93206,2078,1,0,0.0,0,1,5,0,0,0,0,0,0,0,1,1,25.15,25.15,0.0,0,0.0,25.15,1,5386,True,False,False,False,False,False,False,1
0,77,0,0,92028,42239,27,1,2.97,1,1,4,0,1,1,0,0,0,0,1,1,86.45,2401.05,0.0,0,80.19000000000001,2481.24,4,5990,False,True,False,False,True,False,False,0
0,56,1,2,96028,1902,7,1,9.1,1,1,28,0,0,0,0,0,0,0,1,0,48.8,349.8,0.0,0,63.7,413.5,4,4785,True,False,False,False,False,False,False,0
0,56,0,1,92660,28687,5,1,23.89,0,1,14,0,0,0,0,0,0,0,1,0,46.0,221.7,0.0,0,119.45,341.15,1,4846,True,False,False,False,False,False,True,1
0,78,0,0,94521,39888,47,1,16.83,1,1,12,0,1,1,0,0,0,0,1,1,85.2,3969.35,0.0,0,791.0099999999999,4760.36,1,4661,False,True,False,False,False,False,False,1
0,80,0,1,94132,26297,30,1,37.42,1,1,17,0,0,0,1,1,1,1,1,1,101.3,2974.5,0.0,0,1122.6,4097.1,4,2440,False,True,False,False,True,False,False,0
