gender,age,married,number_of_dependents,zip_code,population,tenure_in_months,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,paperless_billing,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,churn_label,cltv,internet_type_DSL,internet_type_Fiber Optic,internet_type_No Internet,contract_One Year,contract_Two Year,payment_method_Credit Card,payment_method_Mailed Check
0,52,0,0,92561,1500,13,1,26.57,0,0,0,0,0,0,0,0,0,0,0,0,20.2,273.25,0.0,0,345.41,618.6600000000001,5,0,2953,False,False,True,True,False,False,True
0,49,1,0,92570,36817,62,1,13.32,0,1,22,1,0,1,1,1,1,1,1,0,81.0,4985.9,0.0,0,825.84,5811.74,4,0,4684,False,False,False,False,True,False,True
0,30,0,0,92571,26357,21,1,7.41,0,1,51,1,0,1,1,0,0,0,1,1,60.25,1258.35,0.0,0,155.61,1413.96,4,0,4870,True,False,False,True,False,False,False
0,28,0,0,92582,4456,2,1,15.25,0,1,82,0,0,1,0,0,1,1,1,0,60.85,111.4,0.0,0,30.5,141.9,5,0,3796,True,False,False,False,False,False,False
0,38,0,0,92583,21349,1,1,45.59,0,1,5,0,0,0,0,0,0,0,1,0,43.95,43.95,0.0,0,45.59,89.54,5,0,5684,True,False,False,False,False,True,False
1,63,0,0,92584,14068,4,1,44.36,0,1,20,0,0,1,0,0,1,1,1,0,86.05,308.1,0.0,0,177.44,485.54,5,0,3653,False,True,False,False,False,False,False
0,45,0,0,92585,8692,19,1,18.57,0,0,0,0,0,0,0,0,0,0,0,0,20.25,383.65,0.0,0,352.83,736.48,4,0,5586,False,False,True,True,False,True,False
1,48,1,2,92587,13151,67,1,5.48,0,0,0,0,0,0,0,0,0,0,0,1,19.4,1284.2,0.0,0,367.16,1651.36,5,0,4890,False,False,True,False,True,True,False
1,35,1,0,92591,25655,53,1,34.46,0,0,0,0,0,0,0,0,0,0,0,0,19.9,1110.05,0.0,0,1826.38,2936.4300000000003,3,0,4157,False,False,True,False,True,True,False
0,54,0,0,92592,46171,5,1,37.97,0,0,0,0,0,0,0,0,0,0,0,0,19.55,99.6,0.0,0,189.85,289.45,4,0,2575,False,False,True,True,False,False,False
0,53,1,0,92596,4093,50,1,46.49,1,1,11,0,1,1,1,1,1,1,1,1,84.15,4164.4,0.0,0,2324.5,6488.9,3,0,4625,True,False,False,True,False,True,False
1,38,1,1,92602,2762,56,1,42.16,1,1,19,0,0,1,1,1,1,1,1,1,103.2,5873.75,0.0,0,2360.96,8234.71,3,0,4478,False,True,False,False,True,False,False
1,61,0,0,92604,27369,2,1,6.34,0,1,28,0,0,0,1,0,0,0,0,1,50.2,109.25,0.0,10,12.68,131.93,4,0,4697,False,False,False,False,False,True,False
1,40,1,2,92612,41062,46,1,26.12,0,0,0,0,0,0,0,0,0,0,0,0,19.95,862.4,0.0,0,1201.52,2063.92,5,0,3574,False,False,True,False,True,True,False
1,42,1,0,92614,22499,71,1,6.19,1,1,9,1,1,1,1,1,1,1,1,1,116.25,8564.75,0.0,0,439.49,9004.24,3,0,6124,False,True,False,False,True,False,False
0,30,0,0,92618,6301,29,0,0.0,0,1,59,0,0,0,1,0,0,0,1,1,31.2,926.2,0.0,0,0.0,926.2,5,0,4761,False,False,False,False,False,False,False
1,23,1,3,92620,26419,69,1,33.09,1,0,0,0,0,0,0,0,0,0,0,0,24.45,1718.2,0.0,0,2283.21,4001.41,5,0,5295,False,False,True,False,True,False,False
1,32,1,0,92624,7465,71,1,15.12,1,1,30,0,1,1,1,1,1,1,1,0,84.2,5956.85,0.0,0,1073.52,7030.370000000001,4,0,4753,True,False,False,False,True,True,False
1,38,0,0,92627,62069,56,1,48.63,0,0,0,0,0,0,0,0,0,0,0,1,21.2,1238.65,0.0,0,2723.28,3961.93,4,0,6473,False,False,True,True,False,False,True
0,22,1,0,92630,59176,28,1,43.36,1,0,0,0,0,0,0,0,0,0,0,0,25.55,672.2,0.0,0,1214.08,1886.28,3,0,3493,False,False,True,True,False,False,True
0,47,1,2,92646,56517,19,1,46.91,0,0,0,0,0,0,0,0,0,0,0,0,20.2,382.2,0.0,0,891.29,1273.49,4,0,3636,False,False,True,False,False,False,True
1,21,1,0,92647,58764,66,1,7.67,1,1,69,0,0,0,1,0,1,1,1,0,63.85,4264.6,0.0,0,506.22,4770.820000000001,3,0,5956,True,False,False,False,False,False,False
0,52,1,0,92648,42663,17,1,47.59,1,1,25,0,0,1,1,0,0,0,1,1,61.95,1070.7,0.0,0,809.0300000000001,1879.73,5,0,4759,True,False,False,True,False,False,True
1,61,1,2,92649,32304,52,1,49.51,1,0,0,0,0,0,0,0,0,0,0,0,25.75,1345.85,0.0,0,2574.52,3920.37,3,0,4676,False,False,True,False,True,False,True
0,19,0,0,92651,25206,19,1,24.35,0,1,69,0,1,0,0,1,0,0,1,0,58.2,1045.25,0.0,0,462.65,1507.9,4,0,4033,False,False,False,True,False,False,False
0,26,0,0,92653,48273,36,1,13.9,0,1,73,1,1,1,1,1,1,1,0,0,85.85,3003.55,0.0,0,500.4,3503.9500000000003,4,0,4898,False,False,False,True,False,False,False
1,22,1,2,92656,41237,72,1,41.18,1,1,52,1,1,1,1,0,1,1,1,1,104.9,7537.5,0.0,0,2964.96,10502.46,3,0,4927,False,True,False,True,False,True,False
1,38,1,0,92672,34946,8,1,22.34,0,0,0,0,0,0,0,0,0,0,0,1,19.55,161.15,0.0,0,178.72,339.87,5,0,4909,False,False,True,False,False,False,False
0,44,0,0,92673,15297,69,1,1.85,1,1,13,0,0,1,1,1,1,1,1,0,104.0,7028.5,0.0,0,127.65,7156.15,5,0,5902,False,True,False,False,True,False,False
0,57,1,0,92675,34321,50,1,20.79,1,1,7,1,0,1,0,1,1,1,1,1,104.4,5232.9,0.0,0,1039.5,6272.4,3,0,6100,False,True,False,True,False,False,True
1,58,0,0,92676,1859,10,1,15.71,0,0,0,0,0,0,0,0,0,0,0,0,19.5,225.85,0.0,0,157.10000000000002,382.9500000000001,3,0,5039,False,False,True,True,False,True,False
0,39,1,2,92677,62103,12,1,39.59,1,0,0,0,0,0,0,0,0,0,0,0,25.25,274.7,0.0,0,475.08,749.78,3,0,2646,False,False,True,False,True,True,False
0,46,1,0,92683,88230,70,0,0.0,0,1,26,1,0,1,1,0,1,1,1,1,49.85,3370.2,0.0,0,0.0,3370.2,3,0,5460,False,False,False,False,True,False,False
0,31,1,0,92691,46371,66,1,36.36,1,1,3,1,1,1,1,1,1,1,1,0,89.9,5958.85,0.0,0,2399.76,8358.61,3,0,4082,False,False,False,False,True,True,False
0,40,1,0,92692,46227,71,1,38.22,0,1,23,1,0,1,1,1,1,1,1,1,82.0,5999.85,0.0,0,2713.62,8713.470000000001,3,0,5770,True,False,False,False,True,True,False
1,48,1,0,92701,58157,72,1,29.8,0,1,14,1,1,0,1,1,1,1,0,1,79.35,5753.25,0.0,40,2145.6,7938.85,3,0,4278,True,False,False,False,True,False,False
0,64,1,0,92703,70011,71,1,4.71,0,1,29,1,1,1,1,0,0,0,1,0,64.05,4492.9,0.0,0,334.41,4827.3099999999995,4,0,4374,True,False,False,False,True,True,False
1,34,1,1,92704,91188,38,1,24.22,1,1,14,0,0,1,0,1,1,1,1,1,101.15,3956.7,0.0,0,920.36,4877.0599999999995,3,0,3738,False,True,False,False,False,True,False
1,62,0,0,92707,62634,33,0,0.0,0,1,30,0,1,0,0,1,0,0,1,1,39.1,1309.0,0.0,0,0.0,1309.0,4,0,2855,True,False,False,True,False,False,False
0,27,1,0,92708,54548,23,0,0.0,0,1,42,1,0,0,1,0,0,0,1,0,34.6,813.45,0.0,0,0.0,813.45,4,0,4445,True,False,False,False,True,True,False
1,54,1,0,92780,55062,58,1,27.93,0,0,0,0,0,0,0,0,0,0,0,1,19.55,1108.8,0.0,0,1619.94,2728.74,3,0,4801,False,False,True,True,False,False,False
1,40,1,0,92801,60553,4,1,28.47,0,1,5,0,0,0,0,0,0,0,0,0,70.5,294.2,0.0,10,113.88,418.08,5,0,2896,False,True,False,False,False,False,False
1,24,1,2,92802,45086,45,1,39.03,0,0,0,0,0,0,0,0,0,0,0,0,20.35,929.2,0.0,0,1756.35,2685.55,3,0,4210,False,False,True,False,True,True,False
1,26,1,2,92805,68802,36,1,32.3,0,0,0,0,0,0,0,0,0,0,0,0,19.45,754.5,0.0,0,1162.8,1917.3,5,0,5745,False,False,True,False,True,True,False
1,61,0,0,92806,34398,54,1,27.62,0,1,24,1,1,0,1,1,0,0,1,1,69.9,3883.3,0.0,0,1491.48,5374.780000000001,4,0,6092,False,False,False,False,False,True,False
1,33,1,0,92807,36301,23,1,13.79,1,1,17,0,1,0,1,0,0,0,1,0,59.7,1414.2,0.0,0,317.16999999999996,1731.37,5,0,3464,False,False,False,False,True,True,False
0,28,1,0,92808,19629,41,1,18.84,1,1,26,1,1,1,0,1,0,0,1,1,78.35,3211.2,0.0,0,772.4399999999999,3983.64,3,0,2894,False,False,False,True,False,True,False
1,25,1,0,92823,1408,27,0,0.0,0,1,27,0,1,1,0,0,1,1,0,1,45.85,1246.4,0.0,30,0.0,1276.4,4,0,2068,True,False,False,True,False,True,False
0,50,0,0,92831,34592,1,1,2.7,0,1,14,0,0,0,1,1,1,1,1,1,95.85,95.85,0.0,0,2.7,98.55,4,0,3270,False,True,False,False,False,False,False
0,55,1,0,92832,24502,67,0,0.0,0,1,30,1,0,0,1,0,0,0,1,0,35.7,2545.7,0.0,0,0.0,2545.7,3,0,5655,False,False,False,False,True,True,False
0,40,1,2,92835,21157,56,1,29.06,1,0,0,0,0,0,0,0,0,0,0,1,24.95,1468.9,0.0,0,1627.36,3096.26,5,0,5243,False,False,True,False,True,True,False
1,44,1,0,92840,50641,44,1,32.22,1,0,0,0,0,0,0,0,0,0,0,0,24.85,1013.6,0.0,0,1417.6799999999998,2431.2799999999997,3,0,5331,False,False,True,True,False,False,False
0,51,1,0,92844,23481,69,1,14.69,1,1,6,0,0,1,1,1,1,1,0,0,105.35,7240.65,0.0,50,1013.61,8304.26,5,0,5268,False,True,False,False,True,False,False
0,48,0,0,92860,22443,40,1,26.03,0,0,0,0,0,0,0,0,0,0,0,0,19.65,830.25,0.0,0,1041.2,1871.45,4,0,3878,False,False,True,False,True,True,False
1,50,1,2,92861,5935,30,1,12.49,1,1,19,1,0,0,0,0,0,0,1,1,54.45,1588.7,0.0,0,374.7,1963.4,4,0,2613,True,False,False,False,False,False,False
0,38,0,0,92865,18058,11,1,47.61,0,1,12,0,0,0,1,1,1,1,1,0,70.5,829.3,0.0,0,523.71,1353.01,3,0,5541,True,False,False,False,False,True,False
0,58,0,0,92866,15396,15,1,9.74,0,0,0,0,0,0,0,0,0,0,0,0,20.1,302.45,0.0,0,146.1,448.5499999999999,5,0,4359,False,False,True,True,False,True,False
1,35,0,0,92867,40915,11,1,16.14,0,1,8,0,0,1,0,1,1,1,1,1,69.35,712.25,0.0,0,177.54000000000002,889.79,3,0,2288,True,False,False,False,False,False,False
0,47,1,0,92868,23172,64,1,23.25,0,0,0,0,0,0,0,0,0,0,0,0,19.8,1336.65,0.0,0,1488.0,2824.65,5,0,5384,False,False,True,True,False,False,False
0,42,0,3,92879,44875,1,1,2.98,0,1,26,1,0,0,0,0,0,0,1,0,51.2,51.2,0.0,0,2.98,54.18,3,0,3699,False,False,False,False,False,True,False
0,26,0,0,92880,16998,15,1,20.11,0,1,73,1,1,1,1,0,0,1,1,0,65.6,1010.0,0.0,0,301.65,1311.65,3,0,2976,False,False,False,True,False,True,False
0,32,0,0,92881,21911,60,1,16.11,1,1,18,0,0,1,1,1,1,1,1,0,80.55,4847.05,0.0,0,966.6,5813.65,5,0,4159,False,False,False,True,False,True,False
1,57,0,0,92882,60294,56,1,21.61,0,1,27,1,0,1,0,0,0,0,1,0,52.7,3019.7,0.0,0,1210.16,4229.86,3,0,4753,False,False,False,True,False,True,False
0,31,0,0,92883,13188,8,1,11.46,0,0,0,0,0,0,0,0,0,0,0,0,20.85,161.65,0.0,0,91.68,253.33,5,0,4249,False,False,True,False,True,True,False
0,19,1,0,92887,20893,49,1,28.42,1,1,41,0,0,0,0,0,0,1,0,1,52.15,2583.75,0.0,50,1392.5800000000002,4026.33,4,0,5224,True,False,False,False,False,True,False
1,51,0,0,93004,27381,70,1,14.63,1,1,30,1,1,1,1,1,1,1,1,1,114.95,7711.25,0.0,0,1024.1,8735.35,3,0,4511,False,True,False,False,True,False,False
0,25,1,0,93013,17409,72,1,24.85,1,1,47,1,1,1,1,1,1,1,1,1,113.65,8124.2,0.0,0,1789.2,9913.4,3,0,6469,False,True,False,False,True,True,False
0,42,0,0,93015,16013,40,1,22.89,0,0,0,0,0,0,0,0,0,0,0,1,20.6,827.3,0.0,0,915.6,1742.9,3,0,3091,False,False,True,False,True,False,False
1,44,0,3,93030,79736,1,1,42.55,0,1,25,0,0,1,0,0,0,0,1,1,49.85,49.85,0.0,0,42.55,92.4,4,0,5323,True,False,False,False,False,False,False
1,33,1,0,93033,77791,30,1,9.81,0,0,0,0,0,0,0,0,0,0,0,0,19.8,576.65,0.0,0,294.3,870.95,5,0,4006,False,False,True,True,False,True,False
1,20,0,1,93105,25771,3,1,33.28,0,1,69,1,0,1,0,0,0,1,1,0,55.9,157.55,0.0,0,99.84,257.39,4,0,4648,False,False,False,False,False,True,False
0,37,0,0,93111,16477,5,1,45.74,0,1,30,0,1,0,0,1,0,0,0,1,85.3,420.45,0.0,10,228.7,659.15,4,0,2689,False,True,False,False,False,True,False
0,49,1,2,93117,49975,72,1,2.71,1,1,20,1,0,1,1,1,1,1,1,0,107.45,7576.7,0.0,0,195.12,7771.82,4,0,5246,False,True,False,False,True,True,False
0,27,1,0,93203,16206,54,1,29.66,1,1,76,1,1,1,1,1,1,1,1,0,91.3,4965.0,0.0,0,1601.64,6566.64,3,0,5907,False,False,False,False,True,True,False
1,57,1,0,93204,14697,72,1,10.97,1,1,30,0,1,1,1,1,1,1,1,0,85.95,6151.9,0.0,0,789.84,6941.74,4,0,6450,True,False,False,False,True,False,False
1,53,1,1,93210,18036,69,1,21.56,1,1,17,0,0,1,0,0,0,0,1,1,79.2,5420.65,0.0,0,1487.64,6908.289999999999,4,0,4072,False,True,False,False,True,True,False
0,58,0,0,93212,23506,48,1,13.03,0,1,5,1,1,0,0,0,0,0,1,0,55.5,2627.35,0.0,0,625.4399999999999,3252.79,4,0,4975,True,False,False,False,True,True,False
0,54,1,0,93218,823,8,1,9.88,1,1,4,0,0,0,1,0,1,1,0,1,90.25,743.75,0.0,0,79.04,822.79,3,0,4969,False,True,False,False,False,False,False
1,59,1,0,93219,9318,71,1,46.53,1,1,3,1,1,1,1,1,1,1,1,1,91.25,6589.6,0.0,0,3303.63,9893.23,3,0,5529,True,False,False,False,True,True,False
1,40,1,0,93222,1526,67,1,31.41,0,1,23,1,1,0,0,1,1,1,1,1,100.9,6733.15,0.0,0,2104.47,8837.619999999999,3,0,4078,False,True,False,True,False,True,False
1,28,1,2,93223,8644,34,1,42.74,1,1,52,0,1,0,0,1,1,1,1,1,97.7,3410.0,0.0,0,1453.16,4863.16,3,0,5789,False,True,False,False,False,False,False
0,53,0,0,93224,626,3,1,34.76,0,1,21,0,0,0,0,0,0,0,1,1,69.85,199.85,0.0,0,104.28,304.13,5,0,4764,False,True,False,False,False,False,False
0,37,1,0,93225,4498,9,1,42.39,0,1,16,0,1,0,1,1,0,0,1,1,65.6,593.3,0.0,0,381.51,974.81,3,0,2205,False,False,False,True,False,True,False
1,23,1,3,93226,296,71,1,14.14,0,1,59,1,1,1,0,1,1,1,1,1,104.65,7288.4,0.0,0,1003.94,8292.34,4,0,6101,False,True,False,True,False,False,False
1,34,0,0,93230,53204,57,1,30.77,1,1,10,0,0,0,1,1,0,0,0,1,90.45,5229.8,0.0,70,1753.89,7053.6900000000005,5,0,5076,False,True,False,False,True,True,False
1,36,0,0,93234,6918,72,0,0.0,0,1,14,1,1,1,1,1,1,1,1,1,63.7,4464.8,0.0,0,0.0,4464.8,3,0,4921,False,False,False,False,True,False,False
1,28,0,0,93238,1873,18,1,38.73,0,0,0,0,0,0,0,0,0,0,0,0,20.1,401.85,0.0,0,697.14,1098.99,5,0,5586,False,False,True,True,False,True,False
1,20,1,2,93239,1809,43,1,22.83,1,1,47,0,0,1,1,1,1,1,1,1,104.3,4451.85,0.0,0,981.69,5433.54,5,0,3927,False,True,False,True,False,True,False
0,62,1,0,93240,5564,72,1,1.72,1,1,7,1,1,1,1,1,1,1,1,1,93.25,6688.95,0.0,0,123.84,6812.79,3,0,5197,False,False,False,False,True,False,False
1,61,1,0,93241,15364,35,1,13.39,1,1,20,0,0,0,1,1,1,1,1,1,73.45,2661.1,0.0,0,468.65,3129.75,4,0,4719,True,False,False,True,False,False,False
1,28,0,0,93242,2900,4,1,45.37,0,0,0,0,0,0,0,0,0,0,0,0,20.7,73.05,0.0,0,181.48,254.52999999999997,5,0,4676,False,False,True,False,False,True,False
0,23,1,2,93243,1247,49,1,33.65,1,0,0,0,0,0,0,0,0,0,0,0,25.25,1211.65,0.0,0,1648.85,2860.5,3,0,5616,False,False,True,False,True,True,False
0,61,1,2,93244,293,71,1,36.5,1,1,19,1,1,1,0,1,0,0,1,0,100.5,7030.65,0.0,0,2591.5,9622.15,4,0,4080,False,True,False,False,True,False,False
1,44,1,1,93245,30419,11,1,38.48,0,1,19,0,0,0,0,1,1,1,1,0,90.6,1020.2,0.0,0,423.28,1443.48,5,0,2004,False,True,False,False,False,False,False
1,39,1,0,93247,15508,63,1,44.55,1,1,29,1,1,1,1,1,1,1,1,1,89.4,5597.65,0.0,0,2806.6499999999996,8404.3,3,0,5004,True,False,False,False,True,True,False
0,60,0,3,93250,10781,49,1,31.7,0,0,0,0,0,0,0,0,0,0,0,0,20.45,1024.65,0.0,0,1553.3,2577.95,4,0,4784,False,False,True,False,True,True,False
0,30,1,2,93254,798,4,1,28.55,0,0,0,0,0,0,0,0,0,0,0,1,19.95,82.9,0.0,0,114.2,197.1,4,0,2951,False,False,True,False,False,False,False
0,21,1,0,92592,46171,72,1,11.85,1,1,82,0,1,1,1,1,1,1,1,0,109.15,7789.6,0.0,0,853.1999999999999,8642.800000000001,4,0,4807,False,True,False,True,False,True,False
0,47,0,0,93260,266,57,1,38.94,1,1,7,0,1,0,1,0,1,1,1,0,94.7,5468.95,0.0,0,2219.58,7688.53,4,0,4507,False,True,False,True,False,False,False
1,52,1,2,93261,2956,28,1,9.31,1,1,19,0,1,0,0,0,1,1,1,0,64.4,1802.15,0.0,0,260.68,2062.83,3,0,2434,True,False,False,False,False,False,False
0,56,1,0,93262,56,25,1,3.6,1,0,0,0,0,0,0,0,0,0,0,1,26.8,733.55,0.0,0,90.0,823.55,5,0,3428,False,False,True,True,False,True,False
0,49,1,0,93263,15177,47,1,6.56,0,1,11,1,0,1,0,1,0,0,0,1,66.05,3021.45,0.0,40,308.32,3369.77,4,0,3404,True,False,False,True,False,True,False
0,35,1,1,93265,3546,57,1,1.54,1,1,15,1,1,0,1,0,0,0,1,0,65.2,3687.85,0.0,0,87.78,3775.63,3,0,4491,True,False,False,False,False,False,False
1,24,0,0,93267,5689,5,1,41.29,0,1,51,1,0,1,0,0,0,0,1,1,55.8,274.35,0.0,0,206.45,480.8,3,0,2612,True,False,False,False,False,True,False
1,48,1,2,93271,2318,72,1,8.53,0,0,0,0,0,0,0,0,0,0,0,0,19.95,1322.85,0.0,0,614.16,1937.01,3,0,5092,False,False,True,False,True,False,False
0,43,1,3,93274,56101,48,0,0.0,0,1,22,1,0,1,0,0,1,1,1,0,45.0,2196.3,0.0,0,0.0,2196.3,3,0,5269,True,False,False,True,False,True,False
0,46,1,0,93276,236,68,1,23.14,1,1,21,1,1,1,1,1,1,1,1,0,114.9,7843.55,0.0,0,1573.52,9417.07,3,0,5782,False,True,False,False,True,False,False
0,22,0,0,93277,44741,30,1,42.49,1,1,73,1,0,0,1,1,1,1,0,0,106.4,3211.9,0.0,60,1274.7,4546.6,4,0,5503,False,True,False,False,False,False,False
0,61,1,0,93280,22760,3,1,2.66,0,1,7,0,0,0,0,0,0,0,1,1,46.1,130.15,0.0,0,7.98,138.13,4,0,4047,True,False,False,False,False,False,True
0,57,0,2,93285,2515,4,1,27.37,0,0,0,0,0,0,0,0,0,0,0,1,20.05,85.5,0.0,0,109.48,194.98,5,0,4462,False,False,True,False,False,False,False
0,58,1,2,93286,8870,71,1,27.26,1,1,12,0,1,1,0,0,1,1,1,1,95.75,6849.4,0.0,0,1935.46,8784.86,5,0,4865,False,True,False,False,True,True,False
1,43,1,0,93287,88,8,1,23.18,1,0,0,0,0,0,0,0,0,0,0,0,24.4,203.95,0.0,0,185.44,389.39,5,0,2028,False,False,True,True,False,False,True
1,24,1,1,93291,36718,61,0,0.0,0,1,76,1,0,1,0,0,0,0,0,0,33.6,2117.2,0.0,110,0.0,2227.2,3,0,6495,True,False,False,False,False,False,False
1,31,1,3,93292,30395,72,1,8.51,1,1,24,0,1,1,1,0,0,0,1,0,90.45,6565.85,0.0,0,612.72,7178.570000000001,3,0,4461,False,True,False,False,True,False,False
0,29,0,0,93301,12963,5,1,48.49,1,1,85,0,0,0,0,1,0,0,1,1,84.0,424.75,0.0,0,242.45,667.2,4,0,4456,False,True,False,False,False,False,False
0,37,0,0,93304,44588,49,1,20.45,0,1,23,1,1,1,1,0,0,0,1,0,67.4,3306.85,0.0,0,1002.05,4308.9,3,0,5075,False,False,False,False,True,False,False
1,28,0,0,93305,35643,8,1,22.15,0,0,0,0,0,0,0,0,0,0,0,1,19.7,168.9,0.0,0,177.2,346.1,4,0,5498,False,False,True,False,False,False,False
1,60,0,0,93306,53481,3,1,49.63,0,1,26,0,0,0,0,0,1,1,1,1,80.35,253.8,0.0,0,148.89,402.69000000000005,5,0,4203,False,True,False,False,False,False,False
1,53,1,3,93307,59195,9,1,2.68,0,0,0,0,0,0,0,0,0,0,0,0,19.6,197.4,0.0,0,24.12,221.52,3,0,4406,False,False,True,False,True,False,True
1,42,1,2,93308,44915,67,1,10.9,0,1,26,1,1,0,0,0,0,0,0,1,54.2,3838.2,0.0,10,730.3000000000001,4578.5,4,0,6005,False,False,False,False,True,False,False
1,36,0,0,93309,58632,46,1,24.13,0,1,16,0,0,0,0,0,0,0,1,1,45.2,2065.15,0.0,0,1109.98,3175.13,5,0,3150,False,False,False,False,False,True,False
0,23,1,0,93311,20440,67,1,4.71,1,1,58,1,1,1,0,0,1,1,1,0,75.1,5064.45,0.0,0,315.57,5380.0199999999995,4,0,4931,True,False,False,True,False,False,True
0,54,1,0,93312,40836,55,1,3.28,0,0,0,0,0,0,0,0,0,0,0,0,19.7,1140.05,0.0,0,180.4,1320.4499999999998,3,0,4888,False,False,True,True,False,False,False
1,54,1,0,93313,25126,33,1,19.11,1,1,21,1,1,1,0,1,0,0,1,1,72.75,2447.45,0.0,0,630.63,3078.08,3,0,4959,True,False,False,False,False,False,False
1,64,1,1,93401,27047,62,1,20.96,0,0,0,0,0,0,0,0,0,0,0,0,20.05,1263.9,0.0,0,1299.52,2563.42,5,0,6444,False,False,True,False,True,True,False
1,24,1,2,93405,31982,49,0,0.0,0,1,47,1,0,0,0,0,1,1,1,1,39.2,1838.15,0.0,0,0.0,1838.15,4,0,4810,True,False,False,False,False,False,False
1,37,0,0,93420,24499,1,1,18.57,0,1,26,0,0,0,0,0,0,0,0,1,44.75,44.75,0.0,10,18.57,73.32,4,0,5479,True,False,False,False,False,False,False
1,37,1,0,93422,29539,14,1,45.57,1,1,10,0,1,1,0,0,0,0,1,1,82.65,1185.0,0.0,0,637.98,1822.98,5,0,4965,False,True,False,False,False,False,False
0,43,1,0,93428,6526,72,1,24.89,1,1,5,1,1,1,1,1,1,1,1,1,117.15,8529.5,0.0,0,1792.08,10321.58,3,0,4743,False,True,False,False,True,True,False
1,38,0,0,93429,210,64,1,36.54,1,1,14,1,0,1,1,0,1,1,1,0,99.25,6549.45,0.0,0,2338.56,8888.01,4,0,5213,False,True,False,False,True,True,False
1,29,1,0,93430,3220,69,1,3.41,1,1,41,1,1,1,1,1,1,1,1,1,112.55,7806.5,0.0,0,235.29,8041.79,4,0,5532,False,True,False,False,True,False,False
0,30,0,0,93432,1203,1,1,43.84,1,0,0,0,0,0,0,0,0,0,0,1,25.7,25.7,0.0,0,43.84,69.54,3,0,5249,False,False,True,False,False,False,False
1,48,1,3,93433,13106,71,1,15.71,1,1,57,1,1,1,1,1,1,1,0,0,90.3,6287.3,0.0,100,1115.41,7502.71,3,0,6291,True,False,False,False,True,True,False
0,34,1,2,93434,5726,66,1,48.11,0,1,27,0,0,0,1,0,0,0,1,1,49.4,3251.85,0.0,0,3175.26,6427.11,3,0,5232,False,False,False,True,False,True,False
1,32,0,0,93436,51737,2,1,15.16,0,0,0,0,0,0,0,0,0,0,0,0,19.4,50.6,0.0,0,30.32,80.92,5,0,3954,False,False,True,False,False,True,False
1,29,0,0,93440,1328,11,1,27.84,0,1,59,0,1,0,0,1,0,0,1,1,61.25,729.95,0.0,0,306.24,1036.19,3,0,2738,False,False,False,True,False,False,False
1,52,0,2,93441,1317,47,1,25.25,0,1,17,1,1,0,0,0,0,0,1,1,55.3,2654.05,0.0,0,1186.75,3840.8,3,0,5491,False,False,False,False,False,False,False
1,57,1,1,93445,7435,60,1,2.83,1,1,19,0,1,0,1,1,1,1,1,1,103.75,5969.95,0.0,0,169.8,6139.75,4,0,6237,False,True,False,False,False,False,False
1,22,0,0,93446,35586,11,1,33.48,0,0,0,0,0,0,0,0,0,0,0,0,19.5,226.8,0.0,0,368.28,595.0799999999999,4,0,5825,False,False,True,True,False,False,True
0,47,0,0,93449,8564,29,0,0.0,0,1,28,1,1,0,1,0,0,0,1,0,39.5,1082.75,0.0,0,0.0,1082.75,3,0,5103,False,False,False,True,False,True,False
1,23,1,9,93450,670,21,0,0.0,0,1,59,0,0,0,0,0,0,0,1,1,26.05,565.75,0.0,0,0.0,565.75,5,0,4302,True,False,False,False,False,False,False
0,44,0,3,93452,471,3,0,0.0,0,1,53,0,1,0,0,0,0,0,1,0,29.65,90.05,0.0,0,0.0,90.05,3,0,5880,True,False,False,False,False,False,True
0,41,1,2,93453,2687,43,1,14.64,0,1,19,0,1,0,0,0,0,0,1,0,50.2,2169.4,0.0,0,629.52,2798.92,4,0,5284,True,False,False,False,False,False,True
1,34,0,0,93454,30540,5,1,44.65,1,1,30,0,1,1,0,1,1,1,1,0,105.3,550.6,0.0,0,223.25,773.85,3,0,4024,False,True,False,False,False,False,False
0,63,0,0,93455,37364,1,1,6.43,0,1,27,0,0,0,0,0,1,1,0,1,55.45,55.45,0.0,10,6.43,71.88,4,0,5286,True,False,False,False,False,False,False
1,57,1,3,93458,43684,71,1,23.41,1,1,53,1,0,1,1,1,1,1,1,0,85.45,6300.85,0.0,0,1662.11,7962.96,4,0,5280,True,False,False,True,False,False,False
0,20,1,0,93460,5710,8,1,28.37,0,0,0,0,0,0,0,0,0,0,0,0,19.8,160.05,0.0,0,226.96,387.01,4,0,5698,False,False,True,True,False,False,False
1,38,0,0,93461,1255,8,1,48.2,1,1,22,0,0,0,0,1,0,0,1,1,59.25,436.6,0.0,0,385.6,822.2,3,0,3003,True,False,False,False,False,False,False
1,38,0,0,93463,7958,20,1,25.41,1,1,27,0,0,1,0,1,0,0,1,1,90.7,1781.35,0.0,0,508.2,2289.5499999999997,4,0,2927,False,True,False,False,False,True,False
1,44,0,0,93501,4882,71,1,41.34,1,1,10,0,1,0,0,0,0,0,1,1,79.05,5552.5,0.0,0,2935.1400000000003,8487.64,4,0,5466,False,True,False,True,False,True,False
